Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
16570,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,33,4230
16571,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,33,4230
16572,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,33,9999999
16573,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,33,4230
16574,Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,33,4230
16575,Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,33,4230
16576,Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,33,4230
16577,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,33,4230
16578,Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,33,4230
16579,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,33,4427
16580,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4427
16581,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,33,4427
16582,AirAsia,I5-792,Delhi,Afternoon,one,Night,Bangalore,Economy,10.92,33,4469
16583,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.92,33,4469
16584,Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.67,33,4469
16585,AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,33,
16586,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,33,4499
16587,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4499
16588,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,33,4499
16589,AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.83,33,4499
16590,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,33,4500
16591,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,33,4500
16592,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4500
16593,SpiceJet,SG-534,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,33,4500
16594,Indigo,6E-2082,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,33,not available
16595,Indigo,6E-6233,Delhi,Late_Night,zero,Early_Morning,Bangalore,Economy,2.92,33,4500
16596,Indigo,6E-772,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,33,4500
16597,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,33,4500
16598,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Premium,2.92,33,4500
16599,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,33,4500
16600,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,33,4500
16601,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,33,4500
16602,Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,33,4500
16603,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,33,4500
16604,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,33,4501
16605,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4501
16606,GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7.0,33,4508
16607,GO_FIRST,G8-211,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,33,9999999
16608,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,33,4896
16609,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,33,4896
16610,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,33,4896
16611,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,33,4896
16612,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,33,4896
16613,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,33,4896
16614,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Economy,12.08,33,4896
16615,AirFrance,UK-977,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,33,4896
16616,Air_India,AI-9809,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,33,5110
16617,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,33,5496
16618,Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,33,5148
16619,GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,33,5184
16620,Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,33,5421
16621,Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,33,5504
16622,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42,33,5504
16623,Indigo,6E-7407,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,33,5698
16624,Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,33,5698
16625,Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,33,5842
16626,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,33,5842
16627,Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19.0,33,5842
16628,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,33,6008
16629,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,33,6041
16630,SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,33,6427
16631,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,33,6427
16632,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67,33,6177
16633,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,33,6177
16634,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,33,6297
16635,Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Economy,24.58,33,6367
16636,Air_India,AI-883,Delhi,Night,one,Night,Bangalore,Economy,24.5,33,6533
16637,Air_India,AI-409,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,33,6883
16638,GO_FIRST,G8-143,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.92,33,6919
16639,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,33,6919
16640,GO_FIRST,G8-231,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,33,6919
16641,GO_FIRST,G8-165,Paris,Early_Morning,one,Afternoon,Bangalore,Economy,8.83,33,6919
16642,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,33,7057
16643,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.83,33,7267
16644,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.83,33,7423
16645,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11.58,33,7478
16646,Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,33,7618
16647,SpiceJet,SG-339,Delhi,Afternoon,one,Morning,Bangalore,Economy,19.83,33,7685
16648,AirFrance,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,33,8081
16649,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,33,8093
16650,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,33,9788
16651,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,33,18778
16652,Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,34,3357
16653,Vistara,UK-859,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,34,3357
16654,Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,34,3357
16655,Vistara,UK-899,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,34,3357
16656,Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.42,34,3357
16657,Vistara,UK-879,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,34,3357
16658,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,34,3090
16659,AirAsia,I5-768,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,34,3090
16660,AirAsia,I5-713,Delhi,Evening,two_or_more,Night,Bangalore,Economy,7.0,34,3090
16661,AirAsia,I5-711,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,34,3090
16662,AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,34,3090
16663,AirAsia,I5-550,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,34,3090
16664,AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,34,3090
16665,AirAsia,I5-559,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.0,34,3090
16666,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,34,3090
16667,AirAsia,I5-713,Delhi,Evening,two_or_more,Late_Night,Bangalore,Economy,8.75,34,3090
16668,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,34,3090
16669,AirAsia,I5-768,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,34,3090
16670,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,34,3090
16671,AirAsia,I5-791,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.92,34,3090
16672,AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,34,3090
16673,AirAsia,I5-710,Delhi,Morning,one,Night,Bangalore,Economy,11.58,34,3090
16674,AirAsia,I5-791,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.67,34,3090
16675,AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,34,3090
16676,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,34,3127
16677,Indigo,6.00E-221,Delhi,Night,one,Late_Night,Bangalore,Economy,5.25,34,3302
16678,Indigo,6E-2769,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,34,3302
16679,Indigo,6E-2753,Delhi,Evening,one,Night,Bangalore,Economy,6.5,34,3302
16680,Indigo,6.00E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,34,
16681,Indigo,6E-2753,Delhi,Evening,one,Late_Night,Bangalore,Economy,9.17,34,3302
16682,Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75,34,3302
16683,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,34,3672
16684,Vistara,UK-871,Delhi,Night,one,Morning,Bangalore,Economy,12.25,34,3672
16685,Vistara,UK-871,Delhi,Night,one,Evening,Bangalore,Economy,22.92,34,3672
16686,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Bangalore,Economy,25.33,34,3672
16687,GO_FIRST,G8-7549,Delhi,Afternoon,one,Night,Bangalore,Economy,4.75,34,3568
16688,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,8.58,34,3568
16689,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.92,34,3569
16690,SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,34,3569
16691,Air_India,AI-837,Delhi,Evening,one,Morning,Bangalore,Economy,16.42,34,3610
16692,Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Economy,17.5,34,3610
16693,Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Economy,25.0,34,3610
16694,Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Economy,26.58,34,3610
16695,Air_India,AI-544,Delhi,Evening,one,Night,Bangalore,Economy,5.0,34,3621
16696,Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12.5,34,3621
16697,Air_India,AI-560,Delhi,Morning,one,Night,Bangalore,Economy,14.08,34,3621
16698,SpiceJet,SG-8207,Delhi,Evening,one,Morning,Bangalore,Economy,14.75,34,3663
16699,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,34,4272
16700,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,34,4272
16701,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,34,4272
16702,Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11.17,34,4272
16703,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,34,4272
16704,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17,34,not available
16705,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,34,4007
16706,Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,34,4007
16707,Indigo,6E-2249,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.08,34,4007
16708,Indigo,6E-967,Delhi,Evening,one,Night,Bangalore,Economy,5.08,34,4007
16709,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.17,34,4007
16710,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,34,4007
16711,Indigo,6.00E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,34,4007
16712,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,34,4007
16713,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,34,4007
16714,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,34,4007
16715,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,34,4007
16716,Indigo,6E-7407,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,34,4007
16717,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,34,4007
16718,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,34,4007
16719,Indigo,6.00E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,34,4007
16720,Indigo,6E-2247,Delhi,Morning,one,Night,Bangalore,Economy,9.75,34,4007
16721,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,34,4007
16722,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,9.92,34,4007
16723,Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,34,4007
16724,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,34,4019
16725,GO_FIRST,G8-336,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,34,4020
16726,GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,34,4020
16727,GO_FIRST,G8-338,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,34,4020
16728,GO_FIRST,G8-7535,Delhi,Evening,one,Night,Bangalore,Economy,5.75,34,4020
16729,GO_FIRST,G8-323,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,34,4020
16730,GO_FIRST,G8-334,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.17,34,4020
16731,GO_FIRST,G8-7533,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.17,34,4020
16732,GO_FIRST,G8-530,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,34,4020
16733,GO_FIRST,G8-7534,Delhi,Afternoon,one,Night,Bangalore,Economy,7.25,34,4020
16734,GO_FIRST,G8-7535,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.58,34,4020
16735,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Bangalore,Economy,7.75,34,4020
16736,GO_FIRST,G8-334,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,34,4020
16737,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Bangalore,Economy,8.42,34,4020
16738,GO_FIRST,G8-7534,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.08,34,4020
16739,GO_FIRST,G8-530,Delhi,Early_Morning,one,Evening,Bangalore,Economy,9.17,34,4020
16740,Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Economy,13.33,34,4030
16741,Air_India,AI-839,Delhi,Night,one,Night,Bangalore,Economy,24.83,34,4041
16742,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.58,34,4094
16743,Indigo,6E-967,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.33,34,4094
16744,Indigo,6E-2343,Delhi,Late_Night,one,Morning,Bangalore,Economy,6.67,34,4136
16745,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Economy,2.67,34,4501
16746,Vistara,UK-811,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,34,4501
16747,Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,34,4501
16748,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,34,4501
16749,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,34,4501
16750,Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,34,4501
16751,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,34,4501
16752,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,34,not available
16753,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,34,4496
16754,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,34,4496
16755,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,34,4496
16756,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,34,4496
16757,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Premium,6.42,34,4496
16758,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,34,4496
16759,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,7.33,34,4496
16760,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,34,4496
16761,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,34,4496
16762,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,34,4496
16763,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,34,not available
16764,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,34,4496
16765,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,34,4496
16766,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,34,4496
16767,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,34,4496
16768,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,34,4496
16769,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,34,4496
16770,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,34,4496
16771,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Economy,11.42,34,4496
16772,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,34,4496
16773,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,12.5,34,4496
16774,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,34,4152
16775,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,34,4205
16776,GO_FIRST,G8-173,Delhi,Morning,one,Evening,Bangalore,Economy,6.83,34,4205
16777,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.08,34,4205
16778,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,34,4205
16779,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,34,4205
16780,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,34,4230
16781,Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,34,4230
16782,Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,34,4230
16783,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,34,4230
16784,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,34,4230
16785,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,34,4230
16786,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,34,4230
16787,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,34,4230
16788,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,34,4427
16789,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,34,4427
16790,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,34,4427
16791,AirAsia,I5-767,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,34,4469
16792,AirAsia,I5-792,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,34,4469
16793,AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,34,4499
16794,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,34,4499
16795,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,12345,2.75,34,4499
16796,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,34,4499
16797,AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.83,34,4499
16798,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,34,4500
16799,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,34,4500
16800,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,34,4500
16801,SpiceJet,SG-534,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,34,4500
16802,Indigo,6E-2082,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,34,4500
16803,Indigo,6E-6233,Delhi,Late_Night,zero,Early_Morning,Bangalore,Economy,2.92,34,4500
16804,Indigo,6E-772,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,34,4500
16805,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,34,4500
16806,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,34,4500
16807,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,34,4500
16808,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,34,4500
16809,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,34,4500
16810,Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,34,4500
16811,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,34,4500
16812,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,34,4501
16813,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,34,4501
16814,GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7.0,34,4508
16815,GO_FIRST,G8-211,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,34,4521
16816,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,34,4896
16817,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,34,4896
16818,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,34,4896
16819,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,34,4896
16820,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,34,4896
16821,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,34,4896
16822,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Economy,12.08,34,4896
16823,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,34,4896
16824,Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,34,4728
16825,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,34,5496
16826,Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,34,5148
16827,GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,34,5184
16828,AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,11.58,34,5220
16829,AirAsia,I5-792,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12.0,34,5220
16830,Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,34,5226
16831,Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Premium,25.08,34,5504
16832,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.75,34,5504
16833,Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,34,5946
16834,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67,34,6177
16835,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,34,6177
16836,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.0,34,6367
16837,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,7.92,34,6498
16838,Indigo,6E-2338,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33,34,6527
16839,Vistara,UK-721,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.17,34,6963
16840,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,34,6671
16841,SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,34,6741
16842,GO_FIRST,G8-2511,Delhi,Morning,one,Evening,Bangalore,Economy,5.42,34,6919
16843,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,34,6919
16844,GO_FIRST,G8-143,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,34,-1000
16845,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,34,6919
16846,GO_FIRST,G8-231,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,34,6919
16847,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,34,not available
16848,GO_FIRST,G8-101,Delhi,Early_Morning,one,Morning,Bangalore,Economy,6.0,34,7267
16849,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,34,7423
16850,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,34,7423
